n;gridSize;blockSize;p;q;clocks;seconds
26347493;6;160;5147;5119;535765;0.535765
26347493;6;192;5147;5119;571067;0.571067
26347493;6;224;5147;5119;604141;0.604141
26347493;6;256;5147;5119;657950;0.657950
26347493;6;288;5147;5119;705117;0.705117
26347493;6;320;5147;5119;757409;0.757409
26347493;6;352;5147;5119;814837;0.814837
26347493;6;384;5147;5119;885644;0.885644
26347493;6;416;5147;5119;945227;0.945227
26347493;6;448;5147;5119;1030148;1.030148
26347493;6;480;5147;5119;1105267;1.105267
26347493;6;512;5147;5119;1175105;1.175105
26347493;6;544;5147;5119;1267687;1.267687
26347493;6;576;5147;5119;1358493;1.358493
26347493;6;608;5147;5119;1466049;1.466049
26347493;6;640;5147;5119;1566819;1.566819
26347493;6;672;5147;5119;1671660;1.671660
26347493;8;32;5147;5119;104389;0.104389
26347493;8;64;5147;5119;264025;0.264025
26347493;8;96;5147;5119;498123;0.498123
26347493;8;128;5147;5119;548122;0.548122
26347493;8;160;5147;5119;594560;0.594560
26347493;8;192;5147;5119;657913;0.657913
26347493;8;224;5147;5119;721912;0.721912
26347493;8;256;5147;5119;797494;0.797494
26347493;8;288;5147;5119;885947;0.885947
26347493;8;320;5147;5119;966497;0.966497
26347493;8;352;5147;5119;1082031;1.082031
26347493;8;384;5147;5119;1175187;1.175187
26347493;8;416;5147;5119;1299333;1.299333
26347493;8;448;5147;5119;1427388;1.427388
26347493;8;480;5147;5119;1567687;1.567687
26347493;8;512;5147;5119;1705617;1.705617
26347493;10;32;5147;5119;130960;0.130960
26347493;10;64;5147;5119;376511;0.376511
26347493;10;96;5147;5119;535850;0.535850
26347493;10;128;5147;5119;594617;0.594617
26347493;10;160;5147;5119;673104;0.673104
26347493;10;192;5147;5119;757440;0.757440
26347493;10;224;5147;5119;858767;0.858767
26347493;10;256;5147;5119;966274;0.966274
26347493;10;288;5147;5119;1105733;1.105733
26347493;10;320;5147;5119;1234497;1.234497
26347493;10;352;5147;5119;1394946;1.394946
26347493;10;384;5147;5119;1566915;1.566915
26347493;12;32;5147;5119;181376;0.181376
26347493;12;64;5147;5119;498149;0.498149
26347493;12;96;5147;5119;571074;0.571074
26347493;12;128;5147;5119;658229;0.658229
26347493;12;160;5147;5119;757376;0.757376
26347493;12;192;5147;5119;885767;0.885767
26347493;12;224;5147;5119;1030596;1.030596
26347493;12;256;5147;5119;1175927;1.175927
26347493;12;288;5147;5119;1358634;1.358634
26347493;12;320;5147;5119;1567433;1.567433
26347493;14;32;5147;5119;219923;0.219923
26347493;14;64;5147;5119;524318;0.524318
26347493;14;96;5147;5119;604207;0.604207
26347493;14;128;5147;5119;721873;0.721873
26347493;14;160;5147;5119;858974;0.858974
26347493;14;192;5147;5119;1030942;1.030942
26347493;14;224;5147;5119;1208002;1.208002
26347493;14;256;5147;5119;1428575;1.428575
26347493;14;288;5147;5119;1672278;1.672278
26347493;16;32;5147;5119;264641;0.264641
26347493;16;64;5147;5119;548086;0.548086
26347493;16;96;5147;5119;658156;0.658156
26347493;16;128;5147;5119;797678;0.797678
26347493;16;160;5147;5119;966293;0.966293
26347493;16;192;5147;5119;1176906;1.176906
26347493;16;224;5147;5119;1424094;1.424094
26347493;16;256;5147;5119;1710739;1.710739
26347493;18;32;5147;5119;323138;0.323138
26347493;18;64;5147;5119;571021;0.571021
26347493;18;96;5147;5119;705000;0.705000
26347493;18;128;5147;5119;885666;0.885666
26347493;18;160;5147;5119;1106093;1.106093
26347493;18;192;5147;5119;1358786;1.358786
26347493;18;224;5147;5119;1672350;1.672350
26347493;20;32;5147;5119;376481;0.376481
26347493;20;64;5147;5119;594681;0.594681
26347493;20;96;5147;5119;757401;0.757401
26347493;20;128;5147;5119;966375;0.966375
26347493;20;160;5147;5119;1234620;1.234620
26347493;20;192;5147;5119;1566891;1.566891
26347493;22;32;5147;5119;434735;0.434735
26347493;22;64;5147;5119;625837;0.625837
26347493;22;96;5147;5119;814916;0.814916
26347493;22;128;5147;5119;1082795;1.082795
26347493;22;160;5147;5119;1395833;1.395833
26347493;24;32;5147;5119;498087;0.498087
26347493;24;64;5147;5119;657927;0.657927
26347493;24;96;5147;5119;886307;0.886307
26347493;24;128;5147;5119;1175553;1.175553
26347493;24;160;5147;5119;1567457;1.567457
26347493;26;32;5147;5119;514432;0.514432
26347493;26;64;5147;5119;688798;0.688798
26347493;26;96;5147;5119;945539;0.945539
26347493;26;128;5147;5119;1299348;1.299348
26347493;28;32;5147;5119;524196;0.524196
26347493;28;64;5147;5119;721937;0.721937
26347493;28;96;5147;5119;1030918;1.030918
26347493;28;128;5147;5119;1428565;1.428565
26347493;30;32;5147;5119;532469;0.532469
26347493;30;64;5147;5119;752166;0.752166
26347493;30;96;5147;5119;1105949;1.105949
26347493;30;128;5147;5119;1567025;1.567025
26347493;32;32;5147;5119;547944;0.547944
26347493;32;64;5147;5119;797425;0.797425
26347493;32;96;5147;5119;1175914;1.175914
26347493;32;128;5147;5119;1710656;1.710656
26347493;34;32;5147;5119;557271;0.557271
26347493;34;64;5147;5119;835206;0.835206
26347493;34;96;5147;5119;1268697;1.268697
26347493;36;32;5147;5119;571011;0.571011
26347493;36;64;5147;5119;885535;0.885535
26347493;36;96;5147;5119;1359117;1.359117
26347493;38;32;5147;5119;584117;0.584117
26347493;38;64;5147;5119;924809;0.924809
26347493;38;96;5147;5119;1466745;1.466745
26347493;40;32;5147;5119;594584;0.594584
26347493;40;64;5147;5119;965602;0.965602
26347493;40;96;5147;5119;1567233;1.567233
26347493;42;32;5147;5119;604187;0.604187
26347493;42;64;5147;5119;1030876;1.030876
26347493;42;96;5147;5119;1672746;1.672746
26347493;44;32;5147;5119;626443;0.626443
26347493;44;64;5147;5119;1075606;1.075606
26347493;46;32;5147;5119;640335;0.640335
26347493;46;64;5147;5119;1126020;1.126020
26347493;48;32;5147;5119;657929;0.657929
26347493;48;64;5147;5119;1175742;1.175742
26347493;50;32;5147;5119;672927;0.672927
26347493;50;64;5147;5119;1233895;1.233895
26347493;52;32;5147;5119;688566;0.688566
26347493;52;64;5147;5119;1298638;1.298638
26347493;54;32;5147;5119;706045;0.706045
26347493;54;64;5147;5119;1354059;1.354059
26347493;56;32;5147;5119;713475;0.713475
26347493;56;64;5147;5119;1427909;1.427909
26347493;58;32;5147;5119;739183;0.739183
26347493;58;64;5147;5119;1496056;1.496056
26347493;60;32;5147;5119;757109;0.757109
26347493;60;64;5147;5119;1566625;1.566625
26347493;62;32;5147;5119;775497;0.775497
26347493;62;64;5147;5119;1635026;1.635026
26347493;64;32;5147;5119;797263;0.797263
26347493;64;64;5147;5119;1709945;1.709945
26347493;66;32;5147;5119;814236;0.814236
26347493;68;32;5147;5119;834718;0.834718
26347493;70;32;5147;5119;858137;0.858137
26347493;72;32;5147;5119;885215;0.885215
26347493;74;32;5147;5119;909970;0.909970
26347493;76;32;5147;5119;923970;0.923970
26347493;78;32;5147;5119;944430;0.944430
26347493;80;32;5147;5119;965383;0.965383
26347493;82;32;5147;5119;998762;0.998762
26347493;84;32;5147;5119;1029967;1.029967
26347493;86;32;5147;5119;1055588;1.055588
26347493;88;32;5147;5119;1081714;1.081714
26347493;90;32;5147;5119;1105208;1.105208
26347493;92;32;5147;5119;1132534;1.132534
26347493;94;32;5147;5119;1160586;1.160586
26347493;96;32;5147;5119;1175016;1.175016
26347493;98;32;5147;5119;1207052;1.207052
26347493;100;32;5147;5119;1233464;1.233464
26347493;102;32;5147;5119;1267633;1.267633
26347493;104;32;5147;5119;1299655;1.299655
26347493;106;32;5147;5119;1325624;1.325624
26347493;108;32;5147;5119;1349273;1.349273
26347493;110;32;5147;5119;1394449;1.394449
26347493;112;32;5147;5119;1427748;1.427748
26347493;114;32;5147;5119;1465814;1.465814
26347493;116;32;5147;5119;1495722;1.495722
26347493;118;32;5147;5119;1530621;1.530621
26347493;120;32;5147;5119;1566368;1.566368
26347493;122;32;5147;5119;1593227;1.593227
26347493;124;32;5147;5119;1634427;1.634427
26347493;126;32;5147;5119;1671817;1.671817
26347493;128;32;5147;5119;1710270;1.710270
26522491;2;32;5147;5153;35050;0.035050
26522491;2;64;5147;5153;42698;0.042698
26522491;2;96;5147;5153;72117;0.072117
26522491;2;128;5147;5153;95616;0.095616
26522491;2;160;5147;5153;127128;0.127128
26522491;2;192;5147;5153;164391;0.164391
26522491;2;224;5147;5153;198763;0.198763
26522491;2;256;5147;5153;238015;0.238015
26522491;2;288;5147;5153;291059;0.291059
26522491;2;320;5147;5153;338423;0.338423
26522491;2;352;5147;5153;390396;0.390396
26522491;2;384;5147;5153;446824;0.446824
26522491;2;416;5147;5153;514445;0.514445
26522491;2;448;5147;5153;580203;0.580203
26522491;2;480;5147;5153;658269;0.658269
26522491;2;512;5147;5153;740978;0.740978
26522491;2;544;5147;5153;802236;0.802236
26522491;2;576;5147;5153;894937;0.894937
26522491;2;608;5147;5153;983943;0.983943
26522491;2;640;5147;5153;1054926;1.054926
26522491;2;672;5147;5153;1111871;1.111871
26522491;2;704;5147;5153;1264982;1.264982
26522491;2;736;5147;5153;1358302;1.358302
26522491;2;768;5147;5153;1480634;1.480634
26522491;2;800;5147;5153;1582090;1.582090
26522491;2;832;5147;5153;1687345;1.687345
26522491;2;864;5147;5153;1794610;1.794610
26522491;2;896;5147;5153;1905489;1.905489
26522491;2;928;5147;5153;2021836;2.021836
26522491;2;960;5147;5153;2151478;2.151478
26522491;2;992;5147;5153;2273202;2.273202
26522491;2;1024;5147;5153;2420152;2.420152
26522491;4;32;5147;5153;49867;0.049867
26522491;4;64;5147;5153;95738;0.095738
26522491;4;96;5147;5153;164224;0.164224
26522491;4;128;5147;5153;238042;0.238042
26522491;4;160;5147;5153;338434;0.338434
26522491;4;192;5147;5153;446922;0.446922
26522491;4;224;5147;5153;580136;0.580136
26522491;4;256;5147;5153;740963;0.740963
26522491;4;288;5147;5153;894958;0.894958
26522491;4;320;5147;5153;1054310;1.054310
26522491;4;352;5147;5153;1264481;1.264481
26522491;4;384;5147;5153;1480749;1.480749
26522491;4;416;5147;5153;1687133;1.687133
26522491;4;448;5147;5153;1910675;1.910675
26522491;4;480;5147;5153;2149771;2.149771
26522491;4;512;5147;5153;2419754;2.419754
26522491;4;544;5147;5153;2672865;2.672865
26522491;4;576;5147;5153;3013581;3.013581
26522491;4;608;5147;5153;3277480;3.277480
26522491;4;640;5147;5153;3549485;3.549485
26522491;4;672;5147;5153;3981232;3.981232
26522491;4;704;5147;5153;4338923;4.338923
26522491;4;736;5147;5153;4673815;4.673815
26522491;4;768;5147;5153;4965968;4.965968
26522491;4;800;5147;5153;5354138;5.354138
26522491;4;832;5147;5153;5799068;5.799068
26522491;4;864;5147;5153;6200858;6.200858
26522491;4;896;5147;5153;6670910;6.670910
26522491;4;928;5147;5153;7132010;7.132010
26522491;4;960;5147;5153;7601486;7.601486
26522491;4;992;5147;5153;8056951;8.056951
26522491;4;1024;5147;5153;8573086;8.573086
26522491;6;32;5147;5153;72345;0.072345
26522491;6;64;5147;5153;164340;0.164340
26522491;6;96;5147;5153;290878;0.290878
26522491;6;128;5147;5153;446798;0.446798
26522491;6;160;5147;5153;658177;0.658177
26522491;6;192;5147;5153;895025;0.895025
26522491;6;224;5147;5153;1118457;1.118457
26522491;6;256;5147;5153;1480742;1.480742
26522491;6;288;5147;5153;1796923;1.796923
26522491;6;320;5147;5153;2149768;2.149768
26522491;6;352;5147;5153;2536191;2.536191
26522491;6;384;5147;5153;3013276;3.013276
26522491;6;416;5147;5153;3415091;3.415091
26522491;6;448;5147;5153;3984818;3.984818
26522491;6;480;5147;5153;4496469;4.496469
26522491;6;512;5147;5153;4958921;4.958921
26522491;6;544;5147;5153;5592212;5.592212
26522491;6;576;5147;5153;6194373;6.194373
26522491;6;608;5147;5153;6927818;6.927818
26625551;2;32;5167;5153;16910;0.016910
26625551;2;64;5167;5153;38953;0.038953
26625551;2;96;5167;5153;56189;0.056189
26625551;2;128;5167;5153;82571;0.082571
26625551;2;160;5167;5153;111663;0.111663
26625551;2;192;5167;5153;131705;0.131705
26625551;2;224;5167;5153;174066;0.174066
26625551;2;256;5167;5153;199627;0.199627
26625551;2;288;5167;5153;250358;0.250358
26625551;2;320;5167;5153;305943;0.305943
26625551;2;352;5167;5153;355597;0.355597
26625551;2;384;5167;5153;397071;0.397071
26625551;2;416;5167;5153;467467;0.467467
26625551;2;448;5167;5153;526010;0.526010
26625551;2;480;5167;5153;590521;0.590521
26625551;2;512;5167;5153;685216;0.685216
26625551;2;544;5167;5153;761278;0.761278
26625551;2;576;5167;5153;823931;0.823931
26625551;2;608;5167;5153;908729;0.908729
26625551;2;640;5167;5153;1017849;1.017849
26625551;2;672;5167;5153;1080432;1.080432
26625551;2;704;5167;5153;1168236;1.168236
26625551;2;736;5167;5153;1293531;1.293531
26625551;2;768;5167;5153;1389126;1.389126
26625551;2;800;5167;5153;1525092;1.525092
26625551;2;832;5167;5153;1615555;1.615555
26625551;2;864;5167;5153;1722474;1.722474
26625551;2;896;5167;5153;1833479;1.833479
26625551;2;928;5167;5153;1948703;1.948703
26625551;2;960;5167;5153;2052300;2.052300
26625551;2;992;5167;5153;2190482;2.190482
26625551;2;1024;5167;5153;2333442;2.333442
26625551;4;32;5167;5153;30377;0.030377
26625551;4;64;5167;5153;66900;0.066900
26625551;4;96;5167;5153;131208;0.131208
26625551;4;128;5167;5153;201638;0.201638
26625551;4;160;5167;5153;305859;0.305859
26625551;4;192;5167;5153;397002;0.397002
26625551;4;224;5167;5153;523190;0.523190
26625551;4;256;5167;5153;685036;0.685036
26625551;4;288;5167;5153;823858;0.823858
26625551;4;320;5167;5153;1017890;1.017890
26625551;4;352;5167;5153;1168282;1.168282
26625551;4;384;5167;5153;1388997;1.388997
26625551;4;416;5167;5153;1615635;1.615635
26625551;4;448;5167;5153;1833371;1.833371
26625551;4;480;5167;5153;2052552;2.052552
26625551;4;512;5167;5153;2332897;2.332897
26625551;4;544;5167;5153;2581575;2.581575
26625551;4;576;5167;5153;2880363;2.880363
26625551;4;608;5167;5153;3213421;3.213421
26625551;4;640;5167;5153;3467455;3.467455
26625551;4;672;5167;5153;3857218;3.857218
26625551;4;704;5167;5153;4224354;4.224354
26625551;4;736;5167;5153;4554797;4.554797
26625551;4;768;5167;5153;4888317;4.888317
26625551;4;800;5167;5153;5230263;5.230263
26625551;4;832;5167;5153;5663137;5.663137
26625551;4;864;5167;5153;6032764;6.032764
26625551;4;896;5167;5153;6553431;6.553431
26625551;4;928;5167;5153;6980971;6.980971
26625551;4;960;5167;5153;7416315;7.416315
26625551;4;992;5167;5153;7905439;7.905439
26625551;4;1024;5167;5153;8406974;8.406974
26625551;6;32;5167;5153;51856;0.051856
26625551;6;64;5167;5153;124208;0.124208
26625551;6;96;5167;5153;251259;0.251259
26625551;6;128;5167;5153;397015;0.397015
26625551;6;160;5167;5153;597559;0.597559
26625551;6;192;5167;5153;824043;0.824043
26625551;6;224;5167;5153;1080491;1.080491
26625551;6;256;5167;5153;1389030;1.389030
26625551;6;288;5167;5153;1722838;1.722838
26625551;6;320;5167;5153;2052606;2.052606
26625551;6;352;5167;5153;2482803;2.482803
26625551;6;384;5167;5153;2876002;2.876002
26625551;6;416;5167;5153;3309746;3.309746
26625551;6;448;5167;5153;3857382;3.857382
26625551;6;480;5167;5153;4400312;4.400312
26625551;6;512;5167;5153;4888209;4.888209
26625551;6;544;5167;5153;5406485;5.406485
26625551;6;576;5167;5153;6032846;6.032846
26625551;6;608;5167;5153;6753523;6.753523
26625551;6;640;5167;5153;7416298;7.416298
26625551;6;672;5167;5153;8113653;8.113653
26625551;8;32;5167;5153;76167;0.076167
26625551;8;64;5167;5153;201662;0.201662
26625551;8;96;5167;5153;397045;0.397045
26625551;8;128;5167;5153;685178;0.685178
26625551;8;160;5167;5153;1017912;1.017912
26625551;8;192;5167;5153;1389083;1.389083
26625551;8;224;5167;5153;1833377;1.833377
26625551;8;256;5167;5153;2333719;2.333719
26625551;8;288;5167;5153;2880704;2.880704
26625551;8;320;5167;5153;3467881;3.467881
26625551;8;352;5167;5153;4222305;4.222305
26625551;8;384;5167;5153;4888419;4.888419
26625551;8;416;5167;5153;5667101;5.667101
26625551;8;448;5167;5153;6549210;6.549210
26625551;8;480;5167;5153;7420648;7.420648
26625551;8;512;5167;5153;8400484;8.400484
26625551;10;32;5167;5153;101729;0.101729
26625551;10;64;5167;5153;299144;0.299144
26625551;10;96;5167;5153;598303;0.598303
26625551;10;128;5167;5153;1018015;1.018015
26625551;10;160;5167;5153;1525282;1.525282
26625551;10;192;5167;5153;2052706;2.052706
26625551;10;224;5167;5153;2720533;2.720533
26625551;10;256;5167;5153;3468214;3.468214
26625551;10;288;5167;5153;4403216;4.403216
26625551;10;320;5167;5153;5227279;5.227279
26625551;10;352;5167;5153;6323489;6.323489
26625551;10;384;5167;5153;7420303;7.420303
26625551;12;32;5167;5153;131330;0.131330
26625551;12;64;5167;5153;397020;0.397020
26625551;12;96;5167;5153;823971;0.823971
26625551;12;128;5167;5153;1389074;1.389074
26625551;12;160;5167;5153;2052569;2.052569
26625551;12;192;5167;5153;2880690;2.880690
26625551;12;224;5167;5153;3858004;3.858004
26625551;12;256;5167;5153;4889664;4.889664
26625551;12;288;5167;5153;6035814;6.035814
26625551;12;320;5167;5153;7417258;7.417258
26625551;14;32;5167;5153;170576;0.170576
26625551;14;64;5167;5153;523146;0.523146
26625551;14;96;5167;5153;1080505;1.080505
26625551;14;128;5167;5153;1833538;1.833538
26625551;14;160;5167;5153;2720297;2.720297
26625551;14;192;5167;5153;3858506;3.858506
26625551;14;224;5167;5153;5033711;5.033711
26625551;14;256;5167;5153;6554952;6.554952
26625551;14;288;5167;5153;8123529;8.123529
26625551;16;32;5167;5153;203087;0.203087
26625551;16;64;5167;5153;681344;0.681344
26625551;16;96;5167;5153;1382116;1.382116
26625551;16;128;5167;5153;2333683;2.333683
26625551;16;160;5167;5153;3467399;3.467399
26625551;16;192;5167;5153;4888285;4.888285
26625551;16;224;5167;5153;6554452;6.554452
26625551;16;256;5167;5153;8408398;8.408398
26625551;18;32;5167;5153;251925;0.251925
26625551;18;64;5167;5153;823498;0.823498
26625551;18;96;5167;5153;1722856;1.722856
26625551;18;128;5167;5153;2874820;2.874820
26625551;18;160;5167;5153;4396874;4.396874
26625551;18;192;5167;5153;6035898;6.035898
26625551;18;224;5167;5153;8119371;8.119371
26625551;20;32;5167;5153;306047;0.306047
26625551;20;64;5167;5153;1018150;1.018150
26625551;20;96;5167;5153;2053058;2.053058
26625551;20;128;5167;5153;3468237;3.468237
26625551;20;160;5167;5153;5231717;5.231717
26625551;20;192;5167;5153;7420014;7.420014
26625551;22;32;5167;5153;355640;0.355640
26625551;22;64;5167;5153;1168426;1.168426
26625551;22;96;5167;5153;2480815;2.480815
26625551;22;128;5167;5153;4225967;4.225967
26625551;22;160;5167;5153;6328931;6.328931
26625551;24;32;5167;5153;389401;0.389401
26625551;24;64;5167;5153;1382962;1.382962
26625551;24;96;5167;5153;2880850;2.880850
26625551;24;128;5167;5153;4882582;4.882582
26625551;24;160;5167;5153;7421438;7.421438
26625551;26;32;5167;5153;467823;0.467823
26625551;26;64;5167;5153;1616053;1.616053
26625551;26;96;5167;5153;3310567;3.310567
26625551;26;128;5167;5153;5664409;5.664409
26625551;28;32;5167;5153;523391;0.523391
26625551;28;64;5167;5153;1833788;1.833788
26625551;28;96;5167;5153;3858814;3.858814
26625551;28;128;5167;5153;6556798;6.556798
26625551;30;32;5167;5153;593411;0.593411
26625551;30;64;5167;5153;2045999;2.045999
26625551;30;96;5167;5153;4401730;4.401730
26625551;30;128;5167;5153;7421588;7.421588
26625551;32;32;5167;5153;685232;0.685232
26625551;32;64;5167;5153;2334538;2.334538
26625551;32;96;5167;5153;4889754;4.889754
26625551;32;128;5167;5153;8409030;8.409030
26625551;34;32;5167;5153;763586;0.763586
26625551;34;64;5167;5153;2577560;2.577560
26625551;34;96;5167;5153;5399932;5.399932
26625551;36;32;5167;5153;823991;0.823991
26625551;36;64;5167;5153;2880349;2.880349
26625551;36;96;5167;5153;6034295;6.034295
26625551;38;32;5167;5153;908626;0.908626
26625551;38;64;5167;5153;3213196;3.213196
26625551;38;96;5167;5153;6751677;6.751677
26625551;40;32;5167;5153;1017978;1.017978
26625551;40;64;5167;5153;3467262;3.467262
26625551;40;96;5167;5153;7424016;7.424016
26625551;42;32;5167;5153;1076583;1.076583
26625551;42;64;5167;5153;3858450;3.858450
26625551;42;96;5167;5153;8117679;8.117679
26625551;44;32;5167;5153;1169002;1.169002
26625551;44;64;5167;5153;4215677;4.215677
